,Portfolio Name,Portfolio WeightList,Portfolio Volatility,PortFolio Returns
107,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,1.35:17.5:9.46:14.08:1.92:18.31:10.7:4.18:11.43:11.07,0.19603311900065026,0.22710887015103887
108,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,7.9:13.28:9.98:13.7:12.71:13.15:16.34:0.87:3.86:8.21,0.2006564428735595,0.22441227556993698
109,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,15.33:3.63:5.6:1.41:17.28:9.4:7.96:13.87:14.97:10.56,0.2081563929573819,0.23260348511980752
110,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,7.43:3.22:16.16:15.33:0.77:18.55:15.99:0.48:18.14:3.94,0.20143029007858568,0.2054646791208607
111,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,15.19:14.27:7.07:14.98:0.87:18.3:7.4:9.32:10.62:1.99,0.1833236730513903,0.22985315243906793
112,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,9.39:0.88:2.51:15.09:20.31:2.75:20.35:15.33:12.7:0.71,0.20169752020614762,0.21518927367761942
113,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,11.95:6.48:6.56:5.4:14.77:16.77:11.51:13.32:9.84:3.39,0.20966464362506662,0.22533836874637667
114,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,7.44:3.76:1.7:22.86:21.89:1.53:3.31:10.98:10.42:16.1,0.2086323888515749,0.2276343985747195
115,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,13.07:4.12:20.34:1.92:7.44:15.85:4.01:10.95:5.44:16.85,0.20976641517290764,0.23326346647360252
116,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,10.72:5.89:7.08:12.36:0.57:8.19:7.63:17.33:12.64:17.6,0.1899192674149112,0.234676945993781
117,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.65:5.98:11.4:10.84:15.76:4.3:9.6:3.98:11.59:17.91,0.20300097048755145,0.22851228203156987
118,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,14.47:12.49:11.07:3.61:16.74:5.07:9.66:0.93:8.14:17.83,0.2038370947199222,0.24018506456584
119,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,11.38:15.25:22.51:2.37:4.26:14.95:4.01:3.51:0.17:21.59,0.21085032916057467,0.2440989969887635
120,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,1.48:16.47:7.06:13.76:8.37:18.49:7.48:20.05:4.23:2.62,0.20182859366292735,0.2313429805759519
121,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,0.31:16.37:6.95:17.17:10.64:12.64:8.09:13.2:1.18:13.45,0.20000677798861347,0.23453003158435914
122,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,11.84:13.6:13.35:9.85:4.46:10.66:15.18:9.79:4.17:7.09,0.1827302852498,0.23244927246447541
123,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,14.56:9.33:10.11:13.4:4.05:9.04:3.16:13.13:13.53:9.71,0.18337474913769755,0.23436224018612434
124,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,10.03:17.98:19.19:0.39:12.19:11.77:5.01:7.29:15.57:0.58,0.2046082495256486,0.23488240484340933
125,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,2.61:17.36:11.78:20.12:14.98:10.84:8.99:1.01:8.15:4.16,0.20038718900125282,0.22331842862991264
126,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,13.57:11.71:16.7:6.52:19.11:2.35:4.73:7.72:11.53:6.05,0.19887140074984083,0.2354075183442275
127,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,2.74:10.69:8.53:14.83:6.3:2.82:10.73:12.78:13.29:17.28,0.19210491308238353,0.23241761853479284
128,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,7.7:7.26:12.24:19.31:16.57:5.39:7.04:3.8:7.3:13.4,0.19912587422358718,0.22480726911005894
129,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,18.66:2.41:10.88:4.71:12.43:6.81:5.02:1.74:28.48:8.86,0.21047408034242865,0.22407914487121955
130,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,15.7:14.95:6.79:9.65:0.69:13.09:10.54:6.12:20.83:1.64,0.18492677817835804,0.22978596997685044
131,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.22:16.6:5.16:18.97:18.96:1.02:4.62:12.02:2.16:12.26,0.19477979120117137,0.24206583703402593
132,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,1.96:4.27:15.82:4.47:9.02:17.52:14.11:20.58:7.88:4.37,0.21144437803112992,0.21981704422126047
133,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,14.49:14.65:12.31:17.04:4.2:5.38:12.76:13.41:4.91:0.86,0.1745313922141732,0.2329235488476858
134,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,1.74:3.21:14.27:18.69:12.39:16.8:13.36:4.67:13.41:1.46,0.21258270972704035,0.20411482402528247
135,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,7.24:8.61:23.03:2.57:7.46:2.4:21.97:22.3:1.88:2.54,0.19757449090186305,0.22997024144821399
136,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,21.58:9.84:6.02:2.12:9.78:20.88:8.43:5.48:6.4:9.48,0.20889924772114096,0.23576480359726631
137,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,14.88:9.03:6.88:2.72:15.32:17.63:9.17:7.64:0.78:15.94,0.21903524532997415,0.23733442049731748
138,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,4.43:4.36:13.41:8.94:3.54:7.57:17.27:6.21:15.47:18.81,0.2001756624250895,0.22210719223211559
139,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,9.39:13.47:12.55:10.56:7.25:10.74:3.33:9.19:9.12:14.4,0.19152168095800212,0.23767914351079572
140,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.9:16.35:9.65:13.33:2.17:6.93:10.85:13.7:17.62:0.5,0.18085412348118915,0.23096683890258765
141,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,12.62:14.23:1.77:14.51:12.19:5.11:10.24:14.86:12.57:1.9,0.18418705445419956,0.23439610261076066
142,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,9.88:15.98:4.48:2.46:17.18:3.91:15.06:10.18:7.51:13.36,0.19804365293731688,0.2428374969173971
143,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.39:3.9:17.31:5.2:20.91:10.78:4.27:9.81:14.33:5.1,0.21973851534160463,0.2222251586993717
144,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,11.85:16.43:14.65:2.94:7.45:1.57:20.0:3.8:3.27:18.03,0.19338549499904206,0.24258997151649564
145,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,3.93:8.53:11.32:12.1:6.21:17.78:6.44:9.56:9.39:14.74,0.20272912723235906,0.22617387288530108
146,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,24.02:9.28:0.57:17.48:7.56:3.2:8.28:4.91:2.24:22.47,0.19380388647225003,0.24491038201790058
147,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,2.93:16.5:10.7:11.43:2.95:6.68:9.05:12.37:7.01:20.37,0.19306354270766632,0.24169916812742973
148,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,16.21:0.51:15.35:11.88:16.51:1.71:11.74:9.13:6.79:10.18,0.19484068149552766,0.22507705230025096
149,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,10.65:14.52:9.76:0.28:15.02:14.11:16.17:5.45:8.95:5.1,0.20758444226254755,0.23129924989058492
150,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,14.52:14.27:11.72:12.57:9.98:10.15:3.43:15.22:0.45:7.69,0.18824383278654575,0.24146447845467015
151,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,7.49:12.27:5.12:6.84:14.63:19.91:1.41:8.82:10.55:12.95,0.21970552942112184,0.23422626135381286
152,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,17.45:3.39:7.07:18.12:9.49:12.69:10.98:5.89:0.69:14.25,0.19647582934038466,0.2263596424366683
153,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,12.42:7.09:10.71:3.65:5.13:6.92:14.33:9.15:14.42:16.19,0.1925833728671433,0.2329075962834454
154,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,1.48:4.86:6.78:19.29:4.71:18.77:2.46:21.92:8.39:11.35,0.20367341303334538,0.22383168401012313
155,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,14.96:22.01:5.92:0.57:28.38:9.63:6.12:0.91:6.87:4.64,0.22798214348405563,0.24471575751494026
156,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,6.66:2.86:15.31:14.41:15.06:13.92:9.73:7.77:14.08:0.2,0.20952863716080172,0.21060503496931535
157,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,15.45:14.97:3.25:6.88:15.47:2.56:11.0:14.76:13.41:2.23,0.1877012124336527,0.2398560538115346
158,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,1.67:10.3:9.81:18.84:2.26:15.69:1.03:19.18:16.6:4.63,0.19456841887195137,0.22423816867140048
159,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,6.87:6.16:9.55:7.96:11.06:6.07:11.52:14.5:14.44:11.86,0.1949458292469436,0.22860759065724615
160,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,4.16:17.83:4.14:14.27:11.55:7.65:9.92:11.77:16.89:1.81,0.19130371506489624,0.2303081459860492
161,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,20.0:6.88:19.54:12.47:8.7:0.21:6.64:1.19:20.15:4.22,0.19298574451011818,0.22576772403225184
162,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,7.11:13.68:1.17:16.29:6.38:11.62:6.46:14.82:9.33:13.15,0.19008532531245767,0.2364094936012176
163,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,0.15:0.96:9.53:4.88:18.28:5.65:11.39:16.17:14.24:18.74,0.21957070386224437,0.22544331157131361
164,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,2.07:10.24:10.47:2.78:14.05:15.78:10.23:9.48:21.4:3.5,0.21836857390921957,0.22112873859294924
165,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,1.3:15.24:7.55:1.89:12.37:4.57:10.65:17.09:21.42:7.91,0.20303934882873528,0.23585341377168245
166,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,17.79:6.05:6.46:6.65:9.21:14.23:13.75:16.71:3.14:6.02,0.19453160458615257,0.23200286025442754
167,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,4.85:2.2:9.59:20.48:7.33:16.61:4.97:12.74:0.58:20.65,0.2100174128327912,0.22452454690054424
168,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,9.03:10.95:7.24:4.54:16.17:13.61:13.12:4.26:3.67:17.42,0.21552854266740876,0.23402632049030528
169,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,10.96:10.57:10.49:12.83:12.77:5.66:8.29:10.51:8.46:9.46,0.18780770033308858,0.232769631557182
170,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,4.16:16.74:18.66:4.59:4.63:23.02:13.98:1.06:10.96:2.2,0.21237318680652184,0.22134716534096563
171,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,10.87:11.56:4.39:12.05:11.08:11.73:15.49:16.27:1.67:4.89,0.19214603414296796,0.23180824256622046
172,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,23.11:0.57:18.52:9.15:3.35:18.0:2.55:13.24:1.98:9.53,0.19917581878337562,0.23008299819136876
173,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,14.65:8.75:12.89:23.41:2.33:11.76:1.29:7.23:13.89:3.81,0.18261481995687961,0.2235143638814577
174,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,19.75:13.1:5.17:28.72:8.05:3.09:1.26:14.63:4.59:1.64,0.17933620662400573,0.23644101701416437
175,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,13.66:4.5:4.36:14.8:1.36:7.16:11.98:17.25:4.86:20.07,0.19092225614017355,0.23597894461809552
176,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,0.6:9.19:9.72:9.44:11.9:12.46:14.91:9.33:12.25:10.2,0.20441687158982674,0.22175383676766136
177,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,6.42:12.51:16.06:11.5:6.51:5.26:15.5:8.6:15.31:2.33,0.18585351525581015,0.2235829625115899
178,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,10.45:3.58:2.28:10.95:14.36:3.85:24.26:16.4:9.55:4.33,0.1938253498921447,0.2216163817116882
179,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,5.82:8.65:11.78:3.45:17.65:14.13:5.94:15.03:2.25:15.31,0.21967651881666295,0.23592550648913663
180,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,7.92:11.98:17.16:1.42:4.49:15.66:8.49:18.21:0.35:14.32,0.20235556951974312,0.24056610409684964
181,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,11.5:4.88:4.16:11.93:13.25:12.48:7.27:13.08:10.69:10.77,0.20045006859021228,0.2279622361552235
182,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,15.19:12.41:10.3:17.01:17.39:5.48:1.23:3.59:14.34:3.06,0.1952911240986017,0.23008342068800577
183,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,6.23:29.78:2.75:6.67:17.7:2.05:1.17:1.55:3.58:28.51,0.22117380084259894,0.2645359352891812
184,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,16.21:9.1:14.43:13.68:7.67:1.85:8.83:13.38:3.01:11.85,0.18309327458430893,0.23802354643274148
185,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,1.58:7.08:15.68:13.53:5.99:14.15:14.29:0.95:13.34:13.4,0.2040169025029515,0.21535862020148794
186,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,9.46:14.06:3.58:1.02:5.21:14.19:17.63:18.32:2.19:14.34,0.19896018870575527,0.24247425514709514
187,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,6.32:12.1:7.56:12.15:11.15:0.22:8.14:15.45:9.53:17.38,0.19246972713949537,0.24063436089140874
188,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.72:13.37:12.68:11.97:13.64:4.71:7.2:2.81:10.78:14.14,0.19491216886787482,0.23386157270491997
189,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,15.02:3.99:4.17:3.79:13.39:15.23:15.29:14.57:11.78:2.78,0.20629604770493845,0.22438176666447568
190,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,0.29:26.67:8.27:2.53:6.91:19.42:8.6:4.31:5.34:17.66,0.21420057745757637,0.24579215183644446
191,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,0.31:13.95:11.38:14.96:13.24:0.58:8.93:0.94:18.61:17.12,0.20384940351071595,0.2288959015511383
192,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.36:10.5:9.31:12.79:5.55:9.63:7.46:12.63:8.88:14.87,0.18821685497691584,0.23441559757598823
193,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,9.62:4.09:11.91:8.84:14.79:0.17:1.21:15.98:17.12:16.27,0.20428187217486896,0.23531321470539374
194,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,2.51:10.29:7.22:6.19:1.8:10.05:10.16:20.09:21.66:10.04,0.1975538287522042,0.23080503931535692
195,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,20.11:13.18:3.1:16.18:5.13:10.74:16.51:6.14:3.37:5.53,0.1800869789709451,0.23266532335477635
196,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.89:5.96:14.31:9.7:8.9:12.17:11.34:10.12:10.72:7.89,0.19442678413595202,0.2229666706213272
197,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,12.68:15.24:7.07:11.66:3.54:11.5:1.99:12.27:9.99:14.07,0.18583945531571777,0.24289070592954773
198,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,17.44:1.26:13.54:15.65:7.54:12.84:13.72:9.92:4.43:3.68,0.1899279669853462,0.21842516742472404
199,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.09:8.71:10.12:3.49:6.02:13.81:15.09:12.76:12.32:9.6,0.19547615171651495,0.22827074847516304
200,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,12.29:8.91:10.88:6.18:15.15:16.14:13.73:3.63:12.83:0.27,0.21073045098007911,0.2199701849288343
201,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,9.32:9.05:7.39:12.43:14.07:13.82:5.36:1.94:8.97:17.65,0.2101487581543719,0.22992910488299095
202,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.15:0.63:15.08:12.81:13.54:3.24:17.16:10.85:0.31:18.24,0.2029697915938756,0.22469225521643318
203,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,5.57:10.26:10.65:1.37:0.29:13.54:19.51:13.23:18.38:7.2,0.19561405803541704,0.22550694487293943
204,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,20.43:4.45:18.65:3.16:5.91:10.15:17.89:5.89:6.25:7.23,0.19234839076294483,0.2266185935433079
205,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,1.65:22.69:19.87:13.71:25.72:1.0:2.79:4.18:4.17:4.22,0.2144693333146403,0.23705375072437324
206,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,11.81:11.29:9.41:10.45:4.42:10.57:13.77:12.78:12.28:3.23,0.18171686301657508,0.22841499540544952
207,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,10.34:15.33:7.53:0.2:18.79:18.78:8.64:11.63:1.47:7.28,0.2245199102325994,0.2388423981371019
208,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,3.42:6.51:9.4:10.82:5.45:6.43:20.24:20.54:11.2:5.97,0.1898846024004659,0.22301667379646234
209,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,8.94:8.51:16.81:17.0:10.82:12.79:6.73:10.17:3.21:5.03,0.19511613159897723,0.22387236198132285
210,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,10.58:9.88:14.05:9.68:3.12:1.93:7.35:13.65:14.01:15.73,0.1896411826525291,0.23793820594292805
211,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,6.21:8.69:17.9:9.87:5.41:18.11:10.06:12.83:1.74:9.18,0.20102121417120838,0.2260966921188883
212,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,11.31:16.35:0.36:7.64:7.98:17.52:11.55:9.72:8.2:9.37,0.19824173212674137,0.23703656540486023
213,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,13.34:6.41:9.02:17.71:17.88:10.65:1.33:2.49:10.55:10.62,0.20633777514175733,0.2255645383051079
214,BRITANNIA:ASIANPAINT:BAJAJFINSV:HINDUNILVR:HDFCBANK:INFY:TCS:SHREECEM:BPCL:TITAN,18.38:6.71:2.14:11.29:10.33:7.77:8.78:7.78:19.01:7.8,0.190918498835088,0.2294439538851162
